,ItemID,Options,Sentence,SentenceDef,SentenceID,UnitID,Word,WordDef,WordID,WordPhonetic,WordRomaji,WordTone,WordClass
0,2170128,"[{""Content"": ""[くじ]を引く。"", ""Remark"": ""抓阄。"", ""DefId"": 7549919, ""MixItems"": [""市町村"", ""メモリー"", ""良し""], ""Right"": ""くじ"", ""SubType"": 4}, {""Content"": ""くじ"", ""Remark"": """", ""DefId"": 7549919, ""MixItems"": [""市町（镇）村"", ""（举行仪式的）会场"", ""表示许可，赞同""], ""Right"": ""签，阄儿"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""くじ"", ""DefId"": 7549919, ""MixItems"": [""市町（镇）村"", ""速度;拍子"", ""表示许可，赞同""], ""Right"": ""签，阄儿"", ""SubType"": 2}]",[くじ]を引く。,抓阄。,1176347,1,くじ,【名词】签，阄儿,7549919,くじ,kuji,①,名词
1,2170129,"[{""Content"": ""歌の[テンポ]が速い。"", ""Remark"": ""曲子的演奏速度很快。"", ""DefId"": 7552662, ""MixItems"": [""市町村"", ""式場"", ""メモリー""], ""Right"": ""テンポ"", ""SubType"": 4}, {""Content"": ""テンポ"", ""Remark"": """", ""DefId"": 7552662, ""MixItems"": [""市町（镇）村"", ""（举行仪式的）会场"", ""表示许可，赞同""], ""Right"": ""速度;拍子"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""テンポ"", ""DefId"": 7552662, ""MixItems"": [""签，阄儿"", ""表示许可，赞同"", ""记忆，回忆；存储器""], ""Right"": ""速度;拍子"", ""SubType"": 2}]",歌の[テンポ]が速い。,曲子的演奏速度很快。,1179220,1,テンポ,【名词】速度;拍子,7552662,テンポ,tennpo,①,名词
2,2170130,"[{""Content"": ""今後の[メモリー]に記念写真を撮った。"", ""Remark"": ""作为今后的回忆纪念，大家一起拍了合影。"", ""DefId"": 7552755, ""MixItems"": [""テンポ"", ""式場"", ""良し""], ""Right"": ""メモリー"", ""SubType"": 4}, {""Content"": ""メモリー"", ""Remark"": """", ""DefId"": 7552755, ""MixItems"": [""市町（镇）村"", ""（举行仪式的）会场"", ""表示许可，赞同""], ""Right"": ""记忆，回忆；存储器"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""メモリー"", ""DefId"": 7552755, ""MixItems"": [""速度;拍子"", ""表示许可，赞同"", ""签，阄儿""], ""Right"": ""记忆，回忆；存储器"", ""SubType"": 2}]",今後の[メモリー]に記念写真を撮った。,作为今后的回忆纪念，大家一起拍了合影。,1179321,1,メモリー,【名词】记忆，回忆；存储器,7552755,メモリー,memorii,①,名词
3,2170131,"[{""Content"": ""[市町村]は日本の地方自治体である。"", ""Remark"": ""市、町、村是日本的地方自治团体。"", ""DefId"": 7550094, ""MixItems"": [""良し"", ""くじ"", ""式場""], ""Right"": ""市町村"", ""SubType"": 4}, {""Content"": ""市町村"", ""Remark"": """", ""DefId"": 7550094, ""MixItems"": [""しきじょう"", ""よし"", ""ひょうほん""], ""Right"": ""しちょうそん"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""しちょうそん"", ""DefId"": 7550094, ""MixItems"": [""记忆，回忆；存储器"", ""（举行仪式的）会场"", ""速度;拍子""], ""Right"": ""市町（镇）村"", ""SubType"": 2}]",[市町村]は日本の地方自治体である。,市、町、村是日本的地方自治团体。,1176565,1,市町村,【名词】市町（镇）村,7550094,しちょうそん,shichousonn,②,名词
4,2170132,"[{""Content"": ""結婚[式場]を決める。"", ""Remark"": ""决定结婚仪式的会场。"", ""DefId"": 7550077, ""MixItems"": [""メモリー"", ""市町村"", ""良し""], ""Right"": ""式場"", ""SubType"": 4}, {""Content"": ""式場"", ""Remark"": """", ""DefId"": 7550077, ""MixItems"": [""しちょうそん"", ""よし"", ""ひょうほん""], ""Right"": ""しきじょう"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""しきじょう"", ""DefId"": 7550077, ""MixItems"": [""记忆，回忆；存储器"", ""签，阄儿"", ""市町（镇）村""], ""Right"": ""（举行仪式的）会场"", ""SubType"": 2}]",結婚[式場]を決める。,决定结婚仪式的会场。,1176544,1,式場,【名词】（举行仪式的）会场,7550077,しきじょう,shikijou,◎,名词
5,2231109,"[{""Content"": ""帰って[良し]。"", ""Remark"": ""你可以回家了。"", ""DefId"": 7552382, ""MixItems"": [""くじ"", ""式場"", ""メモリー""], ""Right"": ""良し"", ""SubType"": 4}, {""Content"": ""良し"", ""Remark"": """", ""DefId"": 7552382, ""MixItems"": [""しちょうそん"", ""しきじょう"", ""ひょうほん""], ""Right"": ""よし"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""よし"", ""DefId"": 7552382, ""MixItems"": [""签，阄儿"", ""市町（镇）村"", ""（举行仪式的）会场""], ""Right"": ""表示许可，赞同"", ""SubType"": 2}]",帰って[良し]。,你可以回家了。,1178948,1,良し,【名词】表示许可，赞同,7552382,よし,yoshi,①,名词
6,2170133,"[{""Content"": ""植物の[標本]を作る。"", ""Remark"": ""制作植物标本。"", ""DefId"": 7552070, ""MixItems"": [""液"", ""釣り上がる"", ""式場""], ""Right"": ""標本"", ""SubType"": 4}, {""Content"": ""標本"", ""Remark"": """", ""DefId"": 7552070, ""MixItems"": [""えき"", ""かま"", ""しきじょう""], ""Right"": ""ひょうほん"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ひょうほん"", ""DefId"": 7552070, ""MixItems"": [""液，液体"", ""（煮饭烧水的）铁锅"", ""（举行仪式的）会场""], ""Right"": ""标本"", ""SubType"": 2}]",植物の[標本]を作る。,制作植物标本。,1178574,2,標本,【名词】标本,7552070,ひょうほん,hyouhonn,◎,名词
7,2170134,"[{""Content"": ""やしの[液]からジュースを作る。"", ""Remark"": ""利用椰子的液体做出果汁饮料。"", ""DefId"": 7447893, ""MixItems"": [""標本"", ""釜"", ""痺れる""], ""Right"": ""液"", ""SubType"": 4}, {""Content"": ""液"", ""Remark"": """", ""DefId"": 7447893, ""MixItems"": [""ひょうほん"", ""かま"", ""しきじょう""], ""Right"": ""えき"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""えき"", ""DefId"": 7447893, ""MixItems"": [""标本"", ""（煮饭烧水的）铁锅"", ""市町（镇）村""], ""Right"": ""液，液体"", ""SubType"": 2}]",やしの[液]からジュースを作る。,利用椰子的液体做出果汁饮料。,1176031,2,液,【名词】液，液体,7447893,えき,eki,①,名词
8,2170135,"[{""Content"": ""長い間座っていたので、足が[痺れた]。"", ""Remark"": ""因长时间跪坐，腿麻了。"", ""DefId"": 7434185, ""MixItems"": [""謡う"", ""釜"", ""日数""], ""Right"": ""痺れた"", ""SubType"": 4}, {""Content"": ""痺れる"", ""Remark"": """", ""DefId"": 7434185, ""MixItems"": [""つりあがる"", ""ひっぱる"", ""しゅくしょう""], ""Right"": ""しびれる"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""しびれる"", ""DefId"": 7434185, ""MixItems"": [""被吊起来；翻白眼；抬高"", ""拉，拽"", ""胜利""], ""Right"": ""麻痹；发麻；陶醉于"", ""SubType"": 2}]",長い間座っていたので、足が[痺れた]。,因长时间跪坐，腿麻了。,969397,2,痺れる,【自动词・一段/二类】麻痹；发麻；陶醉于,7434185,しびれる,shibireru,③,自动词・一段/二类
9,2170136,"[{""Content"": ""[釜]に水を入れてから火を燃やす。"", ""Remark"": ""往锅里加水再生火。"", ""DefId"": 7549821, ""MixItems"": [""標本"", ""液"", ""引っ張る""], ""Right"": ""釜"", ""SubType"": 4}, {""Content"": ""釜"", ""Remark"": """", ""DefId"": 7549821, ""MixItems"": [""ひょうほん"", ""えき"", ""よし""], ""Right"": ""かま"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""かま"", ""DefId"": 7549821, ""MixItems"": [""标本"", ""液，液体"", ""速度;拍子""], ""Right"": ""（煮饭烧水的）铁锅"", ""SubType"": 2}]",[釜]に水を入れてから火を燃やす。,往锅里加水再生火。,1176223,2,釜,【名词】（煮饭烧水的）铁锅,7549821,かま,kama,◎,名词
