,ItemID,Options,Sentence,SentenceDef,SentenceID,UnitID,Word,WordDef,WordID,WordPhonetic,WordRomaji,WordTone,WordClass
0,1871634,"[{""Content"": ""意見を[発表]する。"", ""Remark"": ""发表意见。"", ""DefId"": 7455175, ""MixItems"": [""冷ます"", ""どれほど"", ""セット""], ""Right"": ""発表"", ""SubType"": 4}, {""Content"": ""発表"", ""Remark"": """", ""DefId"": 7455175, ""MixItems"": [""ふさがる"", ""さます"", ""つづく""], ""Right"": ""はっぴょう"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""はっぴょう"", ""DefId"": 7455175, ""MixItems"": [""一跳一跳地疼"", ""堵住，不通；占满，占用，占据"", ""冷却，弄凉""], ""Right"": ""发表，公布"", ""SubType"": 2}]",意見を[発表]する。,发表意见。,1160188,1,発表,【名・他动词・サ变/三类】发表，公布,7455175,はっぴょう,happyou,◎,名・他动词・サ变/三类
1,1871635,"[{""Content"": ""洗剤とせっけんを[セット]で売る。"", ""Remark"": ""将洗涤剂和肥皂捆绑销售。"", ""DefId"": 7504506, ""MixItems"": [""冷ます"", ""発表"", ""塞がる""], ""Right"": ""セット"", ""SubType"": 4}, {""Content"": ""セット"", ""Remark"": """", ""DefId"": 7504506, ""MixItems"": [""发表，公布"", ""堵住，不通；占满，占用，占据"", ""冷却，弄凉""], ""Right"": ""成套，成对；设定，设置；组装"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""セット"", ""DefId"": 7504506, ""MixItems"": [""冷却，弄凉"", ""发表，公布"", ""堵住，不通；占满，占用，占据""], ""Right"": ""成套，成对；设定，设置；组装"", ""SubType"": 2}]",洗剤とせっけんを[セット]で売る。,将洗涤剂和肥皂捆绑销售。,1145790,1,セット,【名・他动词・サ变/三类】成套，成对；设定，设置；组装,7504506,セット,setto,①,名・他动词・サ变/三类
2,1871636,"[{""Content"": ""ゴミで下水道が[塞がる]。"", ""Remark"": ""因为垃圾下水道堵塞了。"", ""DefId"": 7500361, ""MixItems"": [""冷ます"", ""材料"", ""セット""], ""Right"": ""塞がる"", ""SubType"": 4}, {""Content"": ""塞がる"", ""Remark"": """", ""DefId"": 7500361, ""MixItems"": [""はっぴょう"", ""さます"", ""つづく""], ""Right"": ""ふさがる"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ふさがる"", ""DefId"": 7500361, ""MixItems"": [""一跳一跳地疼"", ""发表，公布"", ""成套，成对；设定，设置；组装""], ""Right"": ""堵住，不通；占满，占用，占据"", ""SubType"": 2}]",ゴミで下水道が[塞がる]。,因为垃圾下水道堵塞了。,1138512,1,塞がる,【自动词・五段/一类】堵住，不通；占满，占用，占据,7500361,ふさがる,fusagaru,◎,自动词・五段/一类
3,1871637,"[{""Content"": ""研究の[材料]を集める。"", ""Remark"": ""收集供研究用的材料。"", ""DefId"": 7520464, ""MixItems"": [""メーカー"", ""ウイルス"", ""どれほど""], ""Right"": ""材料"", ""SubType"": 4}, {""Content"": ""材料"", ""Remark"": """", ""DefId"": 7520464, ""MixItems"": [""きんだい"", ""かんせつ"", ""ひざ""], ""Right"": ""ざいりょう"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ざいりょう"", ""DefId"": 7520464, ""MixItems"": [""厂家，厂商，生产商"", ""病毒，滤过性病毒"", ""膝盖""], ""Right"": ""（研究、判断或艺术创作等的）素材，题材，依据"", ""SubType"": 2}]",研究の[材料]を集める。,收集供研究用的材料。,1159488,1,材料,【名词】（研究、判断或艺术创作等的）素材，题材，依据,7520464,ざいりょう,zairyou,③,名词
4,1871638,"[{""Content"": ""[どれほど]うれしいか分からない。"", ""Remark"": ""不知有多么高兴啊。"", ""DefId"": 7504550, ""MixItems"": [""あんまり"", ""ウイルス"", ""真っ暗""], ""Right"": ""どれほど"", ""SubType"": 4}, {""Content"": ""どれほど"", ""Remark"": """", ""DefId"": 7504550, ""MixItems"": [""一眨眼的功夫，眨眼间"", ""（天空等）漆黑；（前途）十分暗淡"", ""不安，不放心，不安定""], ""Right"": ""（程度上）多么，如何，何等"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""どれほど"", ""DefId"": 7504550, ""MixItems"": [""（口语）过分，过火"", ""一眨眼的功夫，眨眼间"", ""（天空等）漆黑；（前途）十分暗淡""], ""Right"": ""（程度上）多么，如何，何等"", ""SubType"": 2}]",[どれほど]うれしいか分からない。,不知有多么高兴啊。,1145837,1,どれほど,【副词】（程度上）多么，如何，何等,7504550,どれほど,dorehodo,◎或①,副词
5,1871639,"[{""Content"": ""[メーカー]不明の物は買わないほうがいい。"", ""Remark"": ""最好不要买生产厂家不明的东西。"", ""DefId"": 7504706, ""MixItems"": [""材料"", ""ウイルス"", ""ずきずき""], ""Right"": ""メーカー"", ""SubType"": 4}, {""Content"": ""メーカー"", ""Remark"": """", ""DefId"": 7504706, ""MixItems"": [""（研究、判断或艺术创作等的）素材，题材，依据"", ""膝盖"", ""间接""], ""Right"": ""厂家，厂商，生产商"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""メーカー"", ""DefId"": 7504706, ""MixItems"": [""（研究、判断或艺术创作等的）素材，题材，依据"", ""病毒，滤过性病毒"", ""间接""], ""Right"": ""厂家，厂商，生产商"", ""SubType"": 2}]",[メーカー]不明の物は買わないほうがいい。,最好不要买生产厂家不明的东西。,1146005,1,メーカー,【名词】厂家，厂商，生产商,7504706,メーカー,meekaa,①或◎,名词
6,1871640,"[{""Content"": ""[独特]な味"", ""Remark"": ""独特的味道"", ""DefId"": 7500190, ""MixItems"": [""ウイルス"", ""ずきずき"", ""メーカー""], ""Right"": ""独特"", ""SubType"": 4}, {""Content"": ""独特"", ""Remark"": """", ""DefId"": 7500190, ""MixItems"": [""ざいりょう"", ""ふさがる"", ""はっぴょう""], ""Right"": ""どくとく"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""どくとく"", ""DefId"": 7500190, ""MixItems"": [""堵住，不通；占满，占用，占据"", ""（研究、判断或艺术创作等的）素材，题材，依据"", ""发表，公布""], ""Right"": ""独特，独具特色，独有"", ""SubType"": 2}]",日本には、[独特]な習慣があります。,日本有独特的习惯。,10058774,1,独特,【形容动词/ナ形容词】独特，独具特色，独有,7500190,どくとく,dokutoku,◎,形容动词/ナ形容词
7,1871641,"[{""Content"": ""虫歯が[ずきずき]する。"", ""Remark"": ""蛀牙一跳一跳地疼。"", ""DefId"": 7504457, ""MixItems"": [""発表"", ""メーカー"", ""塞がる""], ""Right"": ""ずきずき"", ""SubType"": 4}, {""Content"": ""ずきずき"", ""Remark"": """", ""DefId"": 7504457, ""MixItems"": [""发表，公布"", ""堵住，不通；占满，占用，占据"", ""冷却，弄凉""], ""Right"": ""一跳一跳地疼"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ずきずき"", ""DefId"": 7504457, ""MixItems"": [""堵住，不通；占满，占用，占据"", ""成套，成对；设定，设置；组装"", ""发表，公布""], ""Right"": ""一跳一跳地疼"", ""SubType"": 2}]",虫歯が[ずきずき]する。,蛀牙一跳一跳地疼。,1145739,1,ずきずき,【副词・自动词・サ变/三类】一跳一跳地疼,7504457,ずきずき,zukizuki,①,副词・自动词・サ变/三类
8,1871642,"[{""Content"": ""熱いお茶を吹いて[冷ます]。"", ""Remark"": ""把热茶吹吹凉。"", ""DefId"": 7500084, ""MixItems"": [""独特"", ""ずきずき"", ""発表""], ""Right"": ""冷ます"", ""SubType"": 4}, {""Content"": ""冷ます"", ""Remark"": """", ""DefId"": 7500084, ""MixItems"": [""はっぴょう"", ""ふさがる"", ""つづく""], ""Right"": ""さます"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""さます"", ""DefId"": 7500084, ""MixItems"": [""一跳一跳地疼"", ""发表，公布"", ""成套，成对；设定，设置；组装""], ""Right"": ""冷却，弄凉"", ""SubType"": 2}]",熱いお茶を吹いて[冷ます]。,把热茶吹吹凉。,1138228,1,冷ます,【他动词・五段/一类】冷却，弄凉,7500084,さます,samasu,②,他动词・五段/一类
9,1871643,"[{""Content"": ""[ウイルス]がパソコンに入った。"", ""Remark"": ""电脑进病毒了。"", ""DefId"": 10176429, ""MixItems"": [""材料"", ""塞がる"", ""スポーツカー""], ""Right"": ""ウイルス"", ""SubType"": 4}, {""Content"": ""ウイルス"", ""Remark"": """", ""DefId"": 10176429, ""MixItems"": [""（研究、判断或艺术创作等的）素材，题材，依据"", ""近代，现代"", ""膝盖""], ""Right"": ""病毒，滤过性病毒"", ""SubType"": 1}, {""Content"": """", ""Remark"": ""ウイルス"", ""DefId"": 10176429, ""MixItems"": [""（研究、判断或艺术创作等的）素材，题材，依据"", ""厂家，厂商，生产商"", ""早上的太阳（光）""], ""Right"": ""病毒，滤过性病毒"", ""SubType"": 2}]",やつらは[ウイルス]に感染している。,它们感染了病毒。,10122080,1,ウイルス,【名词】病毒，滤过性病毒。,10176429,ウイルス,uirusu,②或①,名词
